2499,20201210,250,250,246,246,8900
2499,20201209,248,251,248,248,13300
2499,20201208,247,250,246,249,7800
2499,20201207,254,254,247,247,15400
2499,20201204,254,254,250,253,20800
2499,20201203,248,252,248,252,24600
2499,20201202,248,248,245,248,13600
2499,20201201,248,248,246,248,8300
2499,20201130,249,249,244,247,15000
2499,20201127,245,246,244,245,9200
2499,20201126,244,245,243,243,7600
2499,20201125,244,245,244,244,10400
2499,20201124,247,247,244,244,9100
2499,20201120,246,247,245,246,7600
2499,20201119,245,246,244,246,7800
2499,20201118,248,248,245,245,9700
2499,20201117,246,248,246,248,5200
2499,20201116,247,248,244,247,29900
2499,20201113,242,245,242,244,17500
2499,20201112,243,243,242,242,2700
2499,20201111,241,243,241,243,5900
2499,20201110,242,243,239,241,7200
2499,20201109,239,243,236,240,14600
2499,20201106,238,239,236,236,4400
2499,20201105,239,239,238,238,4100
2499,20201104,240,240,235,237,8000
2499,20201102,240,240,221,235,31700
2499,20201030,239,239,231,233,24900
2499,20201029,242,242,230,239,21300
2499,20201028,245,245,242,242,5200
2499,20201027,242,245,242,243,14300
2499,20201026,243,244,242,243,3400
2499,20201023,242,244,241,243,13600
2499,20201022,245,245,242,242,10800
2499,20201021,245,245,243,243,4900
2499,20201020,246,246,244,244,3900
2499,20201019,243,246,242,245,9400
2499,20201016,244,245,243,243,5600
2499,20201015,248,248,244,244,7900
2499,20201014,244,247,243,247,19500
2499,20201013,245,249,244,245,12300
2499,20201012,244,244,242,244,12800
2499,20201009,247,247,244,245,6000
2499,20201008,247,248,244,248,13600
2499,20201007,245,247,243,245,8100
2499,20201006,243,245,242,244,23900
2499,20201005,245,247,242,244,31800
2499,20201002,250,250,245,245,15700
2499,20200930,249,255,247,249,28200
2499,20200929,242,259,242,249,46000
2499,20200928,242,244,242,243,9600
2499,20200925,243,244,241,242,9400
2499,20200924,245,245,242,242,26900
2499,20200923,244,245,242,244,17300
2499,20200918,243,244,241,244,16600
2499,20200917,242,256,240,242,44800
2499,20200916,243,244,240,241,33000
2499,20200915,244,244,242,243,11400
2499,20200914,243,244,241,242,14000
2499,20200911,243,244,242,242,14900
2499,20200910,246,250,243,243,16200
2499,20200909,245,246,241,245,19000
2499,20200908,244,245,243,245,10600
2499,20200907,245,246,243,243,10400
2499,20200904,248,248,245,246,11300
2499,20200903,249,249,245,248,13800
2499,20200902,252,252,249,250,15400
2499,20200901,250,252,244,252,37600
2499,20200831,250,250,245,245,24000
2499,20200828,250,250,242,244,40500
2499,20200827,245,249,244,248,23500
2499,20200826,242,244,242,243,25600
2499,20200825,243,245,241,241,25100
2499,20200824,247,247,243,243,34000
2499,20200821,247,247,244,247,18600
2499,20200820,244,246,243,245,33000
2499,20200819,245,246,242,243,49600
2499,20200818,250,251,243,245,42100
2499,20200817,250,253,245,250,125600
2499,20200814,246,265,245,254,489200
2499,20200813,308,308,302,302,8200
2499,20200812,301,308,301,308,10600
2499,20200811,305,310,299,306,8600
2499,20200807,295,306,295,304,6600
2499,20200806,303,308,301,301,5500
2499,20200805,306,308,301,303,3500
2499,20200804,305,311,305,308,1600
2499,20200803,310,312,296,303,12500
2499,20200731,322,322,313,321,7600
2499,20200730,327,327,322,322,2700
2499,20200729,331,331,324,326,6300
2499,20200728,331,334,331,331,1400
2499,20200727,331,333,331,331,900
2499,20200722,331,334,329,331,3400
2499,20200721,331,335,330,330,2400
2499,20200720,330,335,328,330,6300
2499,20200717,329,329,328,329,2300
2499,20200716,329,330,328,329,6000
2499,20200715,330,330,325,329,6100
2499,20200714,329,329,324,326,1600
2499,20200713,330,330,327,329,3100
2499,20200710,325,327,322,324,3700
2499,20200709,329,330,325,326,5000
2499,20200708,321,329,321,329,1100
2499,20200707,335,335,321,323,6500
2499,20200706,328,330,318,329,5300
2499,20200703,330,368,321,328,31600
2499,20200702,330,336,316,322,5900
2499,20200701,338,338,332,332,5300
2499,20200630,338,338,335,336,2900
2499,20200629,339,342,336,336,4000
2499,20200626,338,343,338,343,2400
2499,20200625,340,340,337,338,2500
2499,20200624,340,344,340,340,2300
2499,20200623,339,343,339,340,10100
2499,20200622,338,340,337,338,4900
2499,20200619,329,345,321,337,16100
2499,20200618,341,344,329,341,5200
2499,20200617,348,350,340,349,6500
2499,20200616,348,348,337,344,2800
2499,20200615,350,350,337,338,6600
2499,20200612,345,349,341,349,8000
2499,20200611,359,359,355,357,4800
2499,20200610,357,362,355,360,2700
2499,20200609,364,365,354,358,5600
2499,20200608,357,360,356,356,4900
2499,20200605,354,356,353,356,4500
2499,20200604,361,361,346,358,13000
2499,20200603,361,361,360,360,5400
2499,20200602,359,362,358,361,3800
2499,20200601,364,364,359,359,10100
2499,20200529,357,359,354,359,4500
2499,20200528,358,358,351,356,11000
2499,20200527,361,362,360,360,5200
2499,20200526,353,360,353,360,7900
2499,20200525,343,354,343,353,10500
2499,20200522,337,347,335,346,14900
2499,20200521,333,337,330,337,6000
2499,20200520,324,333,324,331,7200
2499,20200519,318,324,318,324,11300
2499,20200518,319,321,314,316,6000
2499,20200515,310,319,308,314,9700
2499,20200514,309,309,305,309,6000
2499,20200513,305,309,305,309,5500
2499,20200512,302,308,300,303,10100
2499,20200511,308,311,301,304,16000
2499,20200508,305,308,305,308,3400
2499,20200507,303,304,302,303,2100
2499,20200501,303,304,294,297,19000
2499,20200430,297,298,291,298,12400
2499,20200428,288,293,288,289,4800
2499,20200427,290,291,284,288,2700
2499,20200424,283,289,283,289,3100
2499,20200423,287,287,281,283,5700
2499,20200422,286,286,280,284,7100
2499,20200421,295,295,282,287,13100
2499,20200420,280,285,280,285,5300
2499,20200417,280,283,278,282,3900
2499,20200416,273,282,273,280,5000
2499,20200415,285,285,276,280,3900
2499,20200414,276,283,273,273,3900
2499,20200413,282,286,276,278,10100
2499,20200410,279,279,270,275,7200
2499,20200409,272,290,271,279,6000
2499,20200408,273,273,267,273,3700
2499,20200407,264,278,257,267,8500
2499,20200406,250,259,246,256,10900
2499,20200403,268,269,256,256,4900
2499,20200402,270,275,269,269,4400
2499,20200401,283,284,271,271,15400
2499,20200331,274,284,274,276,5700
2499,20200330,277,282,272,282,7900
2499,20200327,282,284,278,284,12200
2499,20200326,282,282,274,274,7300
2499,20200325,274,281,269,278,13900
2499,20200324,258,267,258,266,7600
2499,20200323,253,262,251,258,2000
2499,20200319,270,270,250,255,14300
2499,20200318,239,259,236,254,16900
2499,20200317,225,241,225,233,12800
2499,20200316,236,244,230,233,22600
2499,20200313,250,253,222,231,52600
2499,20200312,262,272,261,264,14500
2499,20200311,291,291,267,273,15900
2499,20200310,260,278,251,278,55400
2499,20200309,297,299,281,282,21900
2499,20200306,316,317,301,301,13200
2499,20200305,316,317,316,316,3100
2499,20200304,311,316,301,313,15000
2499,20200303,334,334,313,316,14400
2499,20200302,292,319,290,313,40300
2499,20200228,300,315,299,300,34000
2499,20200227,342,342,318,320,30800
2499,20200226,345,350,337,340,18800
2499,20200225,350,357,346,347,28500
2499,20200221,368,368,360,362,13900
2499,20200220,370,371,370,371,800
2499,20200219,373,373,370,371,1700
2499,20200218,377,377,370,373,6800
2499,20200217,373,377,372,373,8100
2499,20200214,380,381,373,373,18600
2499,20200213,383,384,383,383,7700
2499,20200212,386,386,383,384,11500
2499,20200210,386,386,385,385,3000
2499,20200207,385,387,385,386,2000
2499,20200206,384,387,384,385,9800
2499,20200205,385,385,384,384,4500
2499,20200204,383,384,381,383,4200
2499,20200203,381,385,381,385,9300
2499,20200131,386,389,385,389,8000
2499,20200130,393,393,386,386,15000
2499,20200129,390,390,388,388,7500
2499,20200128,390,392,388,390,14500
2499,20200127,393,394,391,391,6300
2499,20200124,393,394,392,394,6300
2499,20200123,393,393,392,392,3100
2499,20200122,390,394,390,392,6600
2499,20200121,392,394,390,390,8300
2499,20200120,394,394,391,392,6800
2499,20200117,394,394,390,393,13600
2499,20200116,396,396,393,394,5500
2499,20200115,398,398,393,393,7700
2499,20200114,398,399,391,397,10800
2499,20200110,391,398,391,396,11100
2499,20200109,395,397,392,392,8700
2499,20200108,396,396,385,390,26400
2499,20200107,395,400,395,397,17200
2499,20200106,393,402,392,394,31400
2499,20201230,222,222,215,217,49100
2499,20201229,215,224,213,219,245700
2499,20201228,244,248,241,248,78300
2499,20201225,248,250,245,246,38000
2499,20201224,247,251,246,249,29600
2499,20201223,247,249,246,247,9800
2499,20201222,246,249,245,245,19600
2499,20201221,247,248,246,247,18200
2499,20201218,246,250,246,249,30300
2499,20201217,245,250,245,250,34500
2499,20201216,243,248,243,244,23700
2499,20201215,248,248,244,245,16100
2499,20201214,246,248,244,245,19800
2499,20201211,247,250,245,248,14500
2499,20201210,250,250,246,246,8900
2499,20201209,248,251,248,248,13300
2499,20201208,247,250,246,249,7800
2499,20201207,254,254,247,247,15400
2499,20201204,254,254,250,253,20800
2499,20201203,248,252,248,252,24600
2499,20201202,248,248,245,248,13600
2499,20201201,248,248,246,248,8300
2499,20201130,249,249,244,247,15000
2499,20201127,245,246,244,245,9200
2499,20201126,244,245,243,243,7600
2499,20201125,244,245,244,244,10400
2499,20201124,247,247,244,244,9100
2499,20201120,246,247,245,246,7600
2499,20201119,245,246,244,246,7800
2499,20201118,248,248,245,245,9700
2499,20201117,246,248,246,248,5200
2499,20201116,247,248,244,247,29900
2499,20201113,242,245,242,244,17500
2499,20201112,243,243,242,242,2700
2499,20201111,241,243,241,243,5900
2499,20201110,242,243,239,241,7200
2499,20201109,239,243,236,240,14600
2499,20201106,238,239,236,236,4400
2499,20201105,239,239,238,238,4100
2499,20201104,240,240,235,237,8000
2499,20201102,240,240,221,235,31700
2499,20201030,239,239,231,233,24900
2499,20201029,242,242,230,239,21300
2499,20201028,245,245,242,242,5200
2499,20201027,242,245,242,243,14300
2499,20201026,243,244,242,243,3400
2499,20201023,242,244,241,243,13600
2499,20201022,245,245,242,242,10800
2499,20201021,245,245,243,243,4900
2499,20201020,246,246,244,244,3900
2499,20201019,243,246,242,245,9400
2499,20201016,244,245,243,243,5600
2499,20201015,248,248,244,244,7900
2499,20201014,244,247,243,247,19500
2499,20201013,245,249,244,245,12300
2499,20201012,244,244,242,244,12800
2499,20201009,247,247,244,245,6000
2499,20201008,247,248,244,248,13600
2499,20201007,245,247,243,245,8100
2499,20201006,243,245,242,244,23900
2499,20201005,245,247,242,244,31800
2499,20201002,250,250,245,245,15700
2499,20200930,249,255,247,249,28200
2499,20200929,242,259,242,249,46000
2499,20200928,242,244,242,243,9600
2499,20200925,243,244,241,242,9400
2499,20200924,245,245,242,242,26900
2499,20200923,244,245,242,244,17300
2499,20200918,243,244,241,244,16600
2499,20200917,242,256,240,242,44800
2499,20200916,243,244,240,241,33000
2499,20200915,244,244,242,243,11400
2499,20200914,243,244,241,242,14000
2499,20200911,243,244,242,242,14900
2499,20200910,246,250,243,243,16200
2499,20200909,245,246,241,245,19000
2499,20200908,244,245,243,245,10600
2499,20200907,245,246,243,243,10400
2499,20200904,248,248,245,246,11300
2499,20200903,249,249,245,248,13800
2499,20200902,252,252,249,250,15400
2499,20200901,250,252,244,252,37600
2499,20200831,250,250,245,245,24000
2499,20200828,250,250,242,244,40500
2499,20200827,245,249,244,248,23500
2499,20200826,242,244,242,243,25600
2499,20200825,243,245,241,241,25100
2499,20200824,247,247,243,243,34000
2499,20200821,247,247,244,247,18600
2499,20200820,244,246,243,245,33000
2499,20200819,245,246,242,243,49600
2499,20200818,250,251,243,245,42100
2499,20200817,250,253,245,250,125600
2499,20200814,246,265,245,254,489200
2499,20200813,308,308,302,302,8200
2499,20200812,301,308,301,308,10600
2499,20200811,305,310,299,306,8600
2499,20200807,295,306,295,304,6600
2499,20200806,303,308,301,301,5500
2499,20200805,306,308,301,303,3500
2499,20200804,305,311,305,308,1600
2499,20200803,310,312,296,303,12500
2499,20200731,322,322,313,321,7600
2499,20200730,327,327,322,322,2700
2499,20200729,331,331,324,326,6300
2499,20200728,331,334,331,331,1400
2499,20200727,331,333,331,331,900
2499,20200722,331,334,329,331,3400
2499,20200721,331,335,330,330,2400
2499,20200720,330,335,328,330,6300
2499,20200717,329,329,328,329,2300
2499,20200716,329,330,328,329,6000
2499,20200715,330,330,325,329,6100
2499,20200714,329,329,324,326,1600
2499,20200713,330,330,327,329,3100
2499,20200710,325,327,322,324,3700
2499,20200709,329,330,325,326,5000
2499,20200708,321,329,321,329,1100
2499,20200707,335,335,321,323,6500
2499,20200706,328,330,318,329,5300
2499,20200703,330,368,321,328,31600
2499,20200702,330,336,316,322,5900
2499,20200701,338,338,332,332,5300
2499,20200630,338,338,335,336,2900
2499,20200629,339,342,336,336,4000
2499,20200626,338,343,338,343,2400
2499,20200625,340,340,337,338,2500
2499,20200624,340,344,340,340,2300
2499,20200623,339,343,339,340,10100
2499,20200622,338,340,337,338,4900
2499,20200619,329,345,321,337,16100
2499,20200618,341,344,329,341,5200
2499,20200617,348,350,340,349,6500
2499,20200616,348,348,337,344,2800
2499,20200615,350,350,337,338,6600
2499,20200612,345,349,341,349,8000
2499,20200611,359,359,355,357,4800
2499,20200610,357,362,355,360,2700
2499,20200609,364,365,354,358,5600
2499,20200608,357,360,356,356,4900
2499,20200605,354,356,353,356,4500
2499,20200604,361,361,346,358,13000
2499,20200603,361,361,360,360,5400
2499,20200602,359,362,358,361,3800
2499,20200601,364,364,359,359,10100
2499,20200529,357,359,354,359,4500
2499,20200528,358,358,351,356,11000
2499,20200527,361,362,360,360,5200
2499,20200526,353,360,353,360,7900
2499,20200525,343,354,343,353,10500
2499,20200522,337,347,335,346,14900
2499,20200521,333,337,330,337,6000
2499,20200520,324,333,324,331,7200
2499,20200519,318,324,318,324,11300
2499,20200518,319,321,314,316,6000
2499,20200515,310,319,308,314,9700
2499,20200514,309,309,305,309,6000
2499,20200513,305,309,305,309,5500
2499,20200512,302,308,300,303,10100
2499,20200511,308,311,301,304,16000
2499,20200508,305,308,305,308,3400
2499,20200507,303,304,302,303,2100
2499,20200501,303,304,294,297,19000
2499,20200430,297,298,291,298,12400
2499,20200428,288,293,288,289,4800
2499,20200427,290,291,284,288,2700
2499,20200424,283,289,283,289,3100
2499,20200423,287,287,281,283,5700
2499,20200422,286,286,280,284,7100
2499,20200421,295,295,282,287,13100
2499,20200420,280,285,280,285,5300
2499,20200417,280,283,278,282,3900
2499,20200416,273,282,273,280,5000
2499,20200415,285,285,276,280,3900
2499,20200414,276,283,273,273,3900
2499,20200413,282,286,276,278,10100
2499,20200410,279,279,270,275,7200
2499,20200409,272,290,271,279,6000
2499,20200408,273,273,267,273,3700
2499,20200407,264,278,257,267,8500
2499,20200406,250,259,246,256,10900
2499,20200403,268,269,256,256,4900
2499,20200402,270,275,269,269,4400
2499,20200401,283,284,271,271,15400
2499,20200331,274,284,274,276,5700
2499,20200330,277,282,272,282,7900
2499,20200327,282,284,278,284,12200
2499,20200326,282,282,274,274,7300
2499,20200325,274,281,269,278,13900
2499,20200324,258,267,258,266,7600
2499,20200323,253,262,251,258,2000
2499,20200319,270,270,250,255,14300
2499,20200318,239,259,236,254,16900
2499,20200317,225,241,225,233,12800
2499,20200316,236,244,230,233,22600
2499,20200313,250,253,222,231,52600
2499,20200312,262,272,261,264,14500
2499,20200311,291,291,267,273,15900
2499,20200310,260,278,251,278,55400
2499,20200309,297,299,281,282,21900
2499,20200306,316,317,301,301,13200
2499,20200305,316,317,316,316,3100
2499,20200304,311,316,301,313,15000
2499,20200303,334,334,313,316,14400
2499,20200302,292,319,290,313,40300
2499,20200228,300,315,299,300,34000
2499,20200227,342,342,318,320,30800
2499,20200226,345,350,337,340,18800
2499,20200225,350,357,346,347,28500
2499,20200221,368,368,360,362,13900
2499,20200220,370,371,370,371,800
2499,20200219,373,373,370,371,1700
2499,20200218,377,377,370,373,6800
2499,20200217,373,377,372,373,8100
2499,20200214,380,381,373,373,18600
2499,20200213,383,384,383,383,7700
2499,20200212,386,386,383,384,11500
2499,20200210,386,386,385,385,3000
2499,20200207,385,387,385,386,2000
2499,20200206,384,387,384,385,9800
2499,20200205,385,385,384,384,4500
2499,20200204,383,384,381,383,4200
2499,20200203,381,385,381,385,9300
2499,20200131,386,389,385,389,8000
2499,20200130,393,393,386,386,15000
2499,20200129,390,390,388,388,7500
2499,20200128,390,392,388,390,14500
2499,20200127,393,394,391,391,6300
2499,20200124,393,394,392,394,6300
2499,20200123,393,393,392,392,3100
2499,20200122,390,394,390,392,6600
2499,20200121,392,394,390,390,8300
2499,20200120,394,394,391,392,6800
2499,20200117,394,394,390,393,13600
2499,20200116,396,396,393,394,5500
2499,20200115,398,398,393,393,7700
2499,20200114,398,399,391,397,10800
2499,20200110,391,398,391,396,11100
2499,20200109,395,397,392,392,8700
2499,20200108,396,396,385,390,26400
2499,20200107,395,400,395,397,17200
2499,20200106,393,402,392,394,31400
